2026-09-19T17:57:46+00:00 watchdog v2 start pid 477222 guarding ^/bin/bash /root/night-20260919/serve[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/step2b-cram-smc.log)
2026-09-19T17:57:46+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0
2026-09-19T18:26:57+00:00 card0:1000MHz/0%/0 card1:1000MHz/14%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:621W
2026-09-19T18:27:02+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/78%/0 card3:1730MHz/99%/0 DC:619W
2026-09-19T18:27:08+00:00 card0:1730MHz/91%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:615W
2026-09-19T18:27:13+00:00 card0:1730MHz/79%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:618W
2026-09-19T18:27:18+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:611W
2026-09-19T18:27:23+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/83%/0 card3:1730MHz/99%/0 DC:614W
2026-09-19T18:27:28+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/1%/0 DC:612W
2026-09-19T18:27:33+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:609W
2026-09-19T18:27:38+00:00 card0:1000MHz/39%/1 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:610W
2026-09-19T18:27:43+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:609W
2026-09-19T18:27:48+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/95%/0 card3:1730MHz/99%/0 DC:611W
2026-09-19T18:27:53+00:00 card0:1000MHz/5%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/13%/0 DC:620W
2026-09-19T18:27:58+00:00 card0:1000MHz/38%/1 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:607W
2026-09-19T18:28:03+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1000MHz/8%/0 card3:1000MHz/0%/0 DC:610W
2026-09-19T18:28:08+00:00 card0:1730MHz/46%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:595W
2026-09-19T18:28:13+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/5%/0 DC:593W
2026-09-19T18:28:18+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1000MHz/24%/0 card3:1000MHz/1%/0 DC:597W
2026-09-19T18:28:23+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/46%/0 card3:1730MHz/98%/0 DC:601W
2026-09-19T18:28:28+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:600W
2026-09-19T18:28:33+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/14%/0 card3:1000MHz/0%/0 DC:598W
2026-09-19T18:28:38+00:00 card0:1730MHz/82%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:600W
2026-09-19T18:28:43+00:00 card0:1730MHz/97%/0 card1:1000MHz/3%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:593W
2026-09-19T18:28:48+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/11%/0 card3:1730MHz/94%/0 DC:596W
2026-09-19T18:28:53+00:00 card0:1000MHz/1%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:598W
2026-09-19T18:28:59+00:00 card0:1000MHz/0%/0 card1:1730MHz/6%/0 card2:1730MHz/96%/0 card3:1730MHz/99%/0 DC:598W
2026-09-19T18:29:04+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/1%/0 DC:602W
2026-09-19T18:29:09+00:00 card0:1000MHz/46%/1 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:598W
2026-09-19T18:29:14+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:593W
2026-09-19T18:29:19+00:00 card0:1000MHz/0%/0 card1:1000MHz/7%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:603W
2026-09-19T18:29:24+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1000MHz/32%/1 card3:1000MHz/1%/0 DC:593W
2026-09-19T18:29:29+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:360W
2026-09-19T18:29:34+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:330W
2026-09-19T18:29:39+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:594W
2026-09-19T18:29:44+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/6%/0 card3:1000MHz/0%/0 DC:604W
2026-09-19T18:29:49+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:604W
2026-09-19T18:29:54+00:00 card0:1730MHz/100%/0 card1:1000MHz/36%/1 card2:1000MHz/2%/0 card3:1000MHz/0%/0 DC:601W
2026-09-19T18:29:59+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/7%/0 DC:592W
2026-09-19T18:30:04+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1000MHz/15%/0 DC:605W
2026-09-19T18:30:09+00:00 card0:1000MHz/1%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/86%/0 DC:602W
2026-09-19T18:30:14+00:00 card0:1000MHz/6%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:594W
2026-09-19T18:30:19+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:620W
2026-09-19T18:30:24+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/5%/0 DC:622W
2026-09-19T18:30:29+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:602W
2026-09-19T18:30:34+00:00 card0:1730MHz/100%/0 card1:1000MHz/9%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:609W
2026-09-19T18:30:39+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:614W
2026-09-19T18:30:44+00:00 card0:1730MHz/100%/0 card1:1000MHz/35%/1 card2:1000MHz/2%/0 card3:1000MHz/0%/0 DC:607W
2026-09-19T18:30:50+00:00 card0:1000MHz/5%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:612W
2026-09-19T18:30:55+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/85%/1 card3:1000MHz/5%/0 DC:619W
2026-09-19T18:31:00+00:00 card0:1000MHz/34%/1 card1:1000MHz/2%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:615W
2026-09-19T18:31:05+00:00 card0:1000MHz/41%/2 card1:1000MHz/2%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:603W
2026-09-19T18:31:10+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/7%/0 card3:1000MHz/0%/0 DC:613W
2026-09-19T18:31:15+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/14%/0 card3:1000MHz/0%/0 DC:613W
2026-09-19T18:31:20+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/87%/0 card3:1730MHz/99%/0 DC:617W
2026-09-19T18:31:25+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:610W
2026-09-19T18:31:30+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:611W
2026-09-19T18:31:35+00:00 card0:1000MHz/100%/1 card1:1000MHz/4%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:606W
2026-09-19T18:31:40+00:00 card0:1730MHz/95%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:599W
2026-09-19T18:31:45+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:603W
2026-09-19T18:31:50+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:617W
2026-09-19T18:31:55+00:00 card0:1730MHz/0%/0 card1:1730MHz/95%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:600W
2026-09-19T18:32:00+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/3%/0 DC:600W
2026-09-19T18:32:05+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/7%/0 DC:606W
2026-09-19T18:32:10+00:00 card0:1000MHz/73%/1 card1:1000MHz/2%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:621W
2026-09-19T18:32:15+00:00 card0:1000MHz/1%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:618W
2026-09-19T18:32:20+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/21%/0 DC:613W
2026-09-19T18:32:25+00:00 card0:1730MHz/0%/0 card1:1730MHz/89%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:613W
2026-09-19T18:32:30+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/86%/0 DC:612W
2026-09-19T18:32:35+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:612W
2026-09-19T18:32:41+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1000MHz/9%/0 card3:1000MHz/0%/0 DC:612W
2026-09-19T18:32:46+00:00 card0:1730MHz/14%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/23%/0 DC:593W
2026-09-19T18:32:51+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1000MHz/46%/1 card3:1000MHz/2%/0 DC:586W
2026-09-19T18:32:56+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/15%/0 DC:590W
2026-09-19T18:33:01+00:00 card0:1000MHz/1%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:587W
2026-09-19T18:33:06+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:583W
2026-09-19T18:33:11+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/11%/0 card3:1000MHz/0%/0 DC:583W
2026-09-19T18:33:16+00:00 card0:1000MHz/15%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:584W
2026-09-19T18:33:21+00:00 card0:1730MHz/100%/0 card1:1000MHz/23%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:584W
2026-09-19T18:33:26+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:585W
2026-09-19T18:33:31+00:00 card0:1000MHz/0%/0 card1:1730MHz/81%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:583W
2026-09-19T18:33:36+00:00 card0:1000MHz/0%/0 card1:1000MHz/7%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:582W
2026-09-19T18:33:41+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/6%/0 DC:584W
2026-09-19T18:33:46+00:00 card0:1000MHz/7%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:584W
2026-09-19T18:33:51+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:587W
2026-09-19T18:33:56+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/10%/0 card3:1000MHz/0%/0 DC:585W
2026-09-19T18:34:01+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1000MHz/78%/1 DC:584W
2026-09-19T18:34:06+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:0W
2026-09-19T18:34:11+00:00 card0:1730MHz/6%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:582W
2026-09-19T18:34:16+00:00 card0:1000MHz/18%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:583W
2026-09-19T18:34:21+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:582W
2026-09-19T18:34:26+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1000MHz/2%/0 card3:1000MHz/0%/0 DC:585W
2026-09-19T18:34:32+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/17%/0 DC:586W
2026-09-19T18:34:37+00:00 card0:1000MHz/0%/0 card1:1730MHz/26%/0 card2:1730MHz/96%/0 card3:1730MHz/99%/0 DC:586W
2026-09-19T18:34:42+00:00 card0:1000MHz/0%/0 card1:1000MHz/12%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:586W
2026-09-19T18:34:47+00:00 card0:1000MHz/1%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:586W
2026-09-19T18:34:52+00:00 card0:1730MHz/88%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:584W
2026-09-19T18:34:57+00:00 card0:1000MHz/35%/1 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:582W
2026-09-19T18:35:02+00:00 card0:1000MHz/0%/0 card1:1730MHz/78%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:584W
2026-09-19T18:35:07+00:00 card0:1730MHz/99%/0 card1:1000MHz/21%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:582W
2026-09-19T18:35:12+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/1%/0 DC:582W
2026-09-19T18:35:17+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:584W
2026-09-19T18:35:22+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:586W
2026-09-19T18:35:27+00:00 card0:1730MHz/60%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:583W
2026-09-19T18:35:32+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/8%/0 DC:584W
2026-09-19T18:35:37+00:00 card0:1000MHz/0%/0 card1:1730MHz/56%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:582W
2026-09-19T18:35:42+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:651W
2026-09-19T18:35:47+00:00 card0:1730MHz/55%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:933W
2026-09-19T18:35:52+00:00 card0:1730MHz/71%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:945W
2026-09-19T18:35:57+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/76%/0 card3:1730MHz/98%/0 DC:946W
2026-09-19T18:36:02+00:00 card0:1730MHz/78%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:947W
2026-09-19T18:36:07+00:00 card0:1730MHz/99%/0 card1:1730MHz/75%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:948W
2026-09-19T18:36:12+00:00 card0:1730MHz/99%/0 card1:1730MHz/85%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:843W
2026-09-19T18:36:17+00:00 card0:1730MHz/99%/0 card1:1730MHz/62%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:952W
2026-09-19T18:36:22+00:00 card0:1730MHz/51%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:951W
2026-09-19T18:36:28+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:947W
2026-09-19T18:36:33+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:948W
2026-09-19T18:36:38+00:00 card0:1000MHz/0%/0 card1:1730MHz/1%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:949W
2026-09-19T18:36:43+00:00 card0:1000MHz/5%/0 card1:1730MHz/0%/0 card2:1000MHz/4%/0 card3:1000MHz/10%/0 DC:950W
2026-09-19T18:36:48+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:342W
2026-09-19T18:36:53+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:290W
2026-09-19T18:36:58+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:289W
2026-09-19T18:37:03+00:00 card0:1000MHz/3%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:299W
2026-09-19T18:37:08+00:00 card0:1000MHz/1%/0 card1:1730MHz/5%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:353W
2026-09-19T18:37:13+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:341W
2026-09-19T18:37:18+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:315W
2026-09-19T18:37:23+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1079W
2026-09-19T18:37:28+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:825W
2026-09-19T18:37:33+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1080W
2026-09-19T18:37:38+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:843W
2026-09-19T18:37:43+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1093W
2026-09-19T18:37:48+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1098W
2026-09-19T18:37:53+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1117W
2026-09-19T18:37:58+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1124W
2026-09-19T18:38:03+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1113W
2026-09-19T18:38:08+00:00 card0:1540MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1092W
2026-09-19T18:38:14+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1121W
2026-09-19T18:38:19+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:1120W
2026-09-19T18:38:24+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1094W
2026-09-19T18:38:29+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1125W
2026-09-19T18:38:34+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1100W
2026-09-19T18:38:39+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:1098W
2026-09-19T18:38:44+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:890W
2026-09-19T18:38:49+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:931W
2026-09-19T18:38:54+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1087W
2026-09-19T18:38:59+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1090W
2026-09-19T18:39:04+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:1090W
2026-09-19T18:39:09+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1087W
2026-09-19T18:39:14+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1088W
2026-09-19T18:39:19+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1103W
2026-09-19T18:39:24+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1097W
2026-09-19T18:39:29+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:876W
2026-09-19T18:39:34+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1674MHz/100%/0 card3:1730MHz/100%/0 DC:1114W
2026-09-19T18:39:39+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1107W
2026-09-19T18:39:44+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1093W
2026-09-19T18:39:49+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1115W
2026-09-19T18:39:54+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1674MHz/100%/0 card3:1540MHz/100%/0 DC:1088W
2026-09-19T18:39:59+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1108W
2026-09-19T18:40:05+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1078W
2026-09-19T18:40:10+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1111W
2026-09-19T18:40:15+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1068W
2026-09-19T18:40:20+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1042W
2026-09-19T18:40:25+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:921W
2026-09-19T18:40:30+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1089W
2026-09-19T18:40:35+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1091W
2026-09-19T18:40:40+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1091W
2026-09-19T18:40:45+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T18:40:50+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1093W
2026-09-19T18:40:55+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1092W
2026-09-19T18:41:00+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:1095W
2026-09-19T18:41:05+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1002W
2026-09-19T18:41:10+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:974W
2026-09-19T18:41:15+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1095W
2026-09-19T18:41:20+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1095W
2026-09-19T18:41:25+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:968W
2026-09-19T18:41:30+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1099W
